Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area
1,1,0,1,0,-0.08460907534997694,-0.5544873301529852,-0.15972753401145906,360.0,1.0,0
1,1,0,0,0,2.3470492292160055,1.2465537483428806,5.044573720258126,360.0,1.0,0
0,1,2,0,0,1.550203174280417,-0.5544873301529852,-0.9100043738718341,360.0,1.0,2
1,0,1,0,0,-0.16701318012641628,0.058742190117255434,-0.3502740330236178,360.0,1.0,2
1,1,3,1,0,-0.30823055252659665,-0.5544873301529852,-0.779003655800975,180.0,1.0,0
1,1,0,0,0,-0.5030187842943628,0.27215837564354106,-0.1240000654466793,360.0,1.0,2
0,0,0,0,0,-0.49564664768414457,-0.5544873301529852,-1.6364629013556893,360.0,1.0,2
1,0,0,1,0,-0.5575725952099777,-0.5544873301529852,0.0,360.0,1.0,2
1,1,0,1,0,-0.3000392896263542,0.8525546366020454,0.06654643356547943,342.0,0.0,0
1,1,0,0,0,-0.4484649733787479,0.9161690765185344,-0.3026374082705781,360.0,1.0,0
1,0,0,0,0,1.2241909108507665,-0.5544873301529852,3.079562949195239,360.0,1.0,1
1,0,0,0,0,-0.11802942798296626,0.10046779049258692,0.4595485877780568,360.0,1.0,1
1,0,0,0,0,0.0022183113925933404,-0.5544873301529852,0.25709293257763816,360.0,1.0,2
1,1,2,1,0,0.3708251419035049,-0.5544873301529852,0.4595485877780568,360.0,1.0,0
1,1,0,1,0,0.11345566157788621,-0.5544873301529852,0.8525507419906342,360.0,0.0,0
0,0,0,1,0,-0.5728083442044287,0.25437369351635064,-0.31454656445883805,342.0,1.0,2
1,0,0,0,0,-0.47140050949942686,0.05532205893894957,-0.016817659752340015,360.0,1.0,0
1,1,0,0,0,0.6429388954495601,-0.5544873301529852,0.49527605634283656,180.0,1.0,0
1,1,1,0,1,0.3904841728640869,-0.5544873301529852,1.1145521781323524,360.0,1.0,2
1,1,0,0,0,-0.3883411036909681,-0.055490191238160284,-0.612275469165336,360.0,1.0,2
1,1,0,1,0,-0.5161248049347508,0.14082533839659606,-0.4336381263414372,360.0,1.0,0
1,1,0,0,0,-0.47844499559363535,0.2889170184172398,-0.6718212501066356,180.0,0.0,0
1,1,1,0,0,0.09772843680942066,-0.5544873301529852,0.1618196830715588,360.0,1.0,0
1,0,0,0,0,0.1440909848247931,0.9558425981868824,0.745368336296295,360.0,0.0,0
1,1,0,0,0,-0.23106885600631247,0.5652636176243533,0.7215500239197751,360.0,1.0,1
1,0,0,1,0,-0.6489870891766838,-0.5544873301529852,-1.3268248404609313,360.0,1.0,2
1,1,0,1,0,-0.19912293069536682,-0.5544873301529852,-0.37409234540013764,180.0,1.0,1
0,0,1,0,0,-0.2869332689859662,-0.5544873301529852,-0.612275469165336,360.0,1.0,1
1,0,1,1,0,-0.44633524502468486,-0.10918625073756229,-0.624184625353596,360.0,1.0,1
1,0,0,0,0,0.06742076407852347,0.6993327598139429,1.960102267498807,360.0,1.0,0
0,1,1,0,0,-0.34034030309554714,-0.24222935357366024,-0.49318390728273687,84.0,1.0,1
1,1,1,0,1,-0.5284116992851144,-0.5544873301529852,-0.9576409986248737,300.0,0.0,0
1,1,1,0,1,0.7256706507420091,0.07242271483047887,0.42382111921327703,180.0,1.0,2
0,1,1,0,1,2.306748215746812,-0.5544873301529852,5.401848405905923,360.0,1.0,1
1,0,0,1,0,-0.46746870330731044,0.14390345645707134,-0.2430916273292785,360.0,1.0,0
1,1,2,0,0,-0.38178809337077413,2.2178710029817448,0.6381859306019556,360.0,1.0,2
1,1,2,1,0,-0.5644532560461814,-0.05651623059165205,-1.0290959357544334,300.0,1.0,2
1,1,2,0,1,-0.4756599662075529,1.0187730118677103,0.3523661820837175,360.0,1.0,0
1,0,0,0,0,-0.4399460599624957,-0.5544873301529852,-0.9100043738718341,360.0,1.0,1
1,1,2,0,1,-0.6231026984119176,6.285775026458735,1.1026430219440926,360.0,1.0,2
1,1,2,1,0,-0.5587193720160116,0.0012839863217169861,-0.39791065777665746,180.0,1.0,1
1,1,2,1,0,-0.5069505904864792,-0.12526086727559982,-0.2550007835175384,360.0,0.0,0
1,1,2,0,0,-0.3473847891897557,0.14150936463225725,0.018909808812439748,360.0,1.0,2
1,0,0,0,0,0.22583978856921302,-0.5544873301529852,0.0,360.0,1.0,2
1,1,1,0,0,-0.5932865014550349,0.20888594884488268,-0.469365594906217,360.0,1.0,0
1,1,2,0,0,0.47993276373473476,-0.5544873301529852,1.186007115261912,360.0,1.0,1
1,0,0,0,0,-0.421106155291938,-0.5544873301529852,-0.8980952176835741,360.0,1.0,2
0,1,0,0,0,0.7607292559550469,-0.5544873301529852,0.0,240.0,1.0,1
1,1,0,0,0,-0.24188132303463256,-0.2808768358885165,-0.4098198139649174,360.0,1.0,1
0,0,2,0,0,-0.2708783937014909,0.15792599428812537,-0.31454656445883805,360.0,1.0,1
1,1,1,0,0,1.2184570268205968,3.196712546212882,2.4126502026526837,360.0,1.0,1
1,1,0,0,0,-0.3596716835401194,0.4941248891155914,0.30472955733067786,360.0,1.0,2
1,0,0,0,0,-0.5696956643023365,0.07857895095142942,-1.1481874976370325,360.0,1.0,1
0,0,2,0,0,-0.32379395203705735,-0.5544873301529852,-0.10018175307015946,360.0,1.0,2
1,1,0,0,0,2.5277484887953547,1.7257141264235314,3.9727496633147332,360.0,1.0,2
1,1,2,0,1,-0.34197855567559565,0.6425585822540657,-0.6956395624831555,360.0,1.0,2
1,1,0,1,0,-0.39210908462507965,0.5180658073637324,0.0,360.0,0.0,2
1,1,0,0,0,-0.35344632373593515,-0.0698547421870449,-0.10018175307015946,360.0,1.0,1
1,1,2,0,0,-0.414553144971744,0.08576122642587172,-0.17163669019971897,360.0,0.0,1
1,1,2,0,0,-0.22893912765224944,-0.03257531234351103,0.25709293257763816,360.0,1.0,2
1,1,0,0,0,-0.2384409926165307,0.03822140304742027,0.03081896500069967,360.0,0.0,0
1,1,0,1,0,-0.4620624697931504,0.2519796016915365,-0.31454656445883805,360.0,1.0,2
1,0,0,0,0,-0.4791002966256548,-0.5544873301529852,-1.0410050919426932,360.0,1.0,2
1,0,2,0,0,-0.07871136606180236,-0.5544873301529852,0.23327462020111833,360.0,0.0,1
0,0,0,0,0,-0.5885355689728943,0.015306524152771011,-1.1005508728839928,360.0,1.0,2
1,1,2,0,0,-0.08821323102608364,1.3689944445262303,0.733459180108035,360.0,1.0,1
1,1,1,1,0,-0.32838105926119315,0.006414183089175776,-0.42172897015317734,180.0,1.0,2
0,1,0,0,0,-0.36638851911831827,0.22632861785424258,0.09036474594199927,360.0,1.0,1
1,1,3,0,1,-0.02251930256613895,0.052243940878474296,0.4833669001545767,360.0,1.0,1
1,1,1,1,0,-0.44928409966877214,1.8741478195620058,1.5790092694744893,180.0,1.0,1
0,0,0,0,0,-0.3642587907642552,-0.5544873301529852,-0.8980952176835741,360.0,0.0,2
1,1,0,0,0,-0.37949453975870623,0.2013616602526098,-0.1240000654466793,360.0,0.0,1
1,0,0,1,0,-0.4338845254163163,-0.5544873301529852,-0.9695501548131337,300.0,1.0,0
1,1,0,1,0,-0.5030187842943628,-0.03599544352181688,-0.612275469165336,360.0,1.0,2
1,1,2,0,0,-0.2530214405789623,-0.5544873301529852,-0.6003663129770761,360.0,1.0,1
0,0,0,0,0,-0.22992207920027855,0.22359251291159787,-0.028726815940599934,360.0,1.0,1
1,0,0,0,0,-0.2830014627938498,0.916511089636365,0.30472955733067786,360.0,1.0,0
1,0,0,0,1,1.7769373313591288,-0.5544873301529852,0.5429126810958763,360.0,0.0,2
1,0,0,0,0,-0.08329847328593815,-0.5544873301529852,-0.5289113758475166,360.0,1.0,1
1,1,2,0,0,-0.3773648114046432,-0.07566896519016486,-0.39791065777665746,360.0,1.0,2
0,1,2,1,0,-0.8508198070386584,0.4431649345588341,-0.5765480006005563,360.0,1.0,1
1,1,0,0,0,-0.5970544823891465,0.6565811200851197,-0.1835458463879789,360.0,1.0,1
1,0,0,0,1,0.27547884174468246,-0.5544873301529852,-0.7432761872361952,360.0,1.0,1
1,1,0,0,0,-0.5870611416508507,0.03343321939779207,-0.5527296882240365,360.0,1.0,2
1,1,3,0,0,-0.1838871817009158,-0.5544873301529852,-0.5527296882240365,360.0,1.0,2
1,1,3,1,1,-0.3391935262895132,0.18631308306806402,-0.19545500257623882,360.0,1.0,1
0,0,1,0,0,-0.31494738810479544,-0.5544873301529852,0.10227390213025919,36.0,1.0,1
1,1,3,0,0,-0.03873800310861906,0.5286682140164806,0.6381859306019556,360.0,1.0,1
1,1,2,0,1,1.8219892773104625,-0.20768602867277106,0.04272812118895959,360.0,1.0,0
1,0,0,1,0,-0.33509789483939195,-0.5544873301529852,-0.7909128119892349,36.0,1.0,1
1,1,0,0,0,-0.2530214405789623,0.5741559586879486,-0.05254512831711978,180.0,1.0,0
0,0,0,0,0,-0.06609682119542894,0.31456800225453374,0.05463727737721951,480.0,1.0,0
1,0,1,1,1,-0.4315909718042484,-0.027103102458221652,0.5190943687193564,360.0,1.0,1
0,0,0,0,1,-0.45927744040706797,0.032749193162130895,-0.5646388444122964,300.0,1.0,1
0,0,1,0,0,-0.26072122770519024,-0.5544873301529852,-0.4098198139649174,360.0,1.0,0
1,1,0,1,0,-0.5302137771231679,0.2663441526404211,-0.37409234540013764,360.0,1.0,2
1,1,3,0,0,-0.3174047669748682,0.6179336377702636,0.04272812118895959,360.0,1.0,0
1,0,0,0,0,0.09772843680942066,-0.5544873301529852,-0.0644542845053797,360.0,1.0,2
1,0,0,0,0,-0.2708783937014909,-0.5544873301529852,-0.39791065777665746,480.0,1.0,2
0,0,1,1,0,-0.03480619691650267,-0.5544873301529852,-0.17163669019971897,360.0,1.0,1
1,0,0,0,0,-0.3824433944027935,-0.5544873301529852,-0.8980952176835741,480.0,1.0,2
1,1,3,1,0,-0.45157765328084004,-0.01171251215584528,0.31663871351893774,360.0,1.0,0
1,1,0,0,0,-0.3118347082027033,0.015648537270601597,-0.3860015015883976,360.0,1.0,1
1,1,0,1,0,0.369678365097471,-0.5544873301529852,-0.5050930634709968,360.0,0.0,2
1,1,1,1,0,-0.5184183585468186,0.3087537792514138,-0.21927331495275867,360.0,1.0,2
1,1,3,0,0,-0.4484649733787479,0.15792599428812537,-0.612275469165336,360.0,1.0,0
1,1,0,1,1,-0.17356619044661029,-0.302765675429674,-0.7075487186714154,360.0,1.0,1
1,1,2,0,0,-0.13719698316953366,-0.5544873301529852,-0.5527296882240365,360.0,1.0,2
0,0,0,0,0,-0.3665523443763231,0.4664218265713139,-0.17163669019971897,360.0,1.0,0
0,1,0,0,0,-0.13441195378345122,-0.5544873301529852,-0.4098198139649174,360.0,1.0,0
1,1,0,0,0,0.047761733117941525,0.8706813318470665,0.3404570258954576,360.0,1.0,1
1,0,0,0,0,-0.5477430797296867,0.2010196471347792,-0.14781837782319915,360.0,1.0,1
1,1,0,0,0,-0.04709309126686639,-0.05822629618080497,0.2213654640128584,360.0,0.0,2
1,0,0,0,1,0.1632585400113605,-0.5544873301529852,0.6381859306019556,360.0,1.0,0
1,1,3,0,0,-0.3233024762630428,-0.12697093286475275,-0.21927331495275867,360.0,0.0,1
1,1,1,0,1,0.8370718261853068,0.7622631734947707,0.1618196830715588,180.0,0.0,2
1,1,0,0,0,-0.17536826828466362,0.28378682164978103,-0.4336381263414372,360.0,1.0,2
1,1,0,0,1,-0.31855154378090217,-0.5544873301529852,-1.4459164023435305,120.0,1.0,1
1,1,2,0,0,-0.40079182329933666,-0.5544873301529852,-0.779003655800975,360.0,1.0,1
1,1,0,0,0,-0.26006592667317086,-0.2966094393087234,0.1618196830715588,360.0,1.0,2
0,0,1,0,1,0.527605913814146,-0.5544873301529852,0.04272812118895959,360.0,1.0,1
1,0,3,0,1,0.6476898279317007,-0.5544873301529852,1.7338282999218684,360.0,1.0,1
1,1,1,0,0,-0.1835595311849061,0.4715520233387727,0.30472955733067786,84.0,1.0,0
0,1,0,0,0,-0.3255960298751107,0.4086216096579449,-0.39791065777665746,360.0,1.0,1
1,1,3,1,0,-0.254495867901006,-0.21828843532551923,-0.5527296882240365,360.0,1.0,1
1,1,3,0,0,-0.38899640472298747,-0.5544873301529852,-0.5646388444122964,360.0,1.0,2
1,1,2,0,0,0.47993276373473476,0.5286682140164806,0.2213654640128584,360.0,1.0,0
0,0,0,0,0,-0.2037100379195026,-0.5544873301529852,-0.8980952176835741,360.0,1.0,1
1,1,0,0,0,-0.48565330694584874,0.5854423915763578,-0.20736415876449873,360.0,1.0,0
1,1,0,0,0,2.5005534959665496,-0.5544873301529852,0.0,360.0,1.0,0
1,0,0,1,0,-0.3609822856041582,0.21641023743715557,-0.2430916273292785,180.0,0.0,2
1,1,2,1,0,-0.19289757089118253,-0.19879368760917582,-0.4336381263414372,360.0,1.0,2
1,1,3,0,0,-0.21255660185176448,-0.5544873301529852,-1.2672790595196317,180.0,1.0,0
1,1,1,1,0,-0.47402171362750445,0.12372468250506677,-0.07636344069363962,180.0,1.0,2
1,0,0,0,0,-0.4756599662075529,-0.5544873301529852,-0.6003663129770761,480.0,1.0,1
1,1,1,0,0,-0.3282172340031883,0.30054546442347974,0.31663871351893774,360.0,1.0,1
1,1,0,0,0,-0.4620624697931504,0.16887041405870412,-0.31454656445883805,360.0,1.0,2
1,0,0,1,0,-0.28054408392377705,-0.5544873301529852,-0.4336381263414372,360.0,1.0,0
0,0,0,0,0,0.8198701740947977,-0.5544873301529852,1.340826145709291,360.0,1.0,2
1,0,0,0,0,0.08806274658713453,0.8929121845060546,1.781464924674908,360.0,1.0,1
1,1,1,0,0,-0.27628462721565095,0.44590103950147875,0.05463727737721951,360.0,1.0,1
0,1,0,1,0,-0.21353955339979358,-0.5544873301529852,-0.26690993970579835,360.0,1.0,0
1,1,3,1,0,-0.5459410018916334,-0.2966094393087234,-0.624184625353596,480.0,1.0,1
1,1,3,0,0,3.014309505069758,-0.5544873301529852,2.6627424826061423,360.0,1.0,0
1,1,2,0,0,-0.11393379653284502,-0.08011513572196248,0.04272812118895959,360.0,1.0,1
1,0,0,0,0,-0.4863086079778681,-0.5544873301529852,-0.8504585929305345,360.0,1.0,2
1,1,3,1,1,0.04907233518198032,-0.5544873301529852,-0.19545500257623882,360.0,1.0,0
0,0,0,0,0,-0.26891249060543276,0.015306524152771011,-0.1359092216349392,360.0,1.0,0
1,1,2,0,1,0.20142982512649044,-0.5544873301529852,0.0,360.0,0.0,0
1,1,1,0,0,-0.5772316261705597,-0.5544873301529852,-1.0171867795661733,360.0,1.0,0
1,0,0,0,0,-0.25203848903093323,0.006414183089175776,0.0,360.0,1.0,0
0,0,0,1,1,2.0906627004384157,-0.5544873301529852,-0.2550007835175384,360.0,1.0,2
1,1,1,0,1,-0.41094898929563733,-0.5544873301529852,-0.612275469165336,360.0,1.0,1
1,1,0,0,0,-0.4289697676761708,0.1350111153934761,-0.4336381263414372,360.0,1.0,0
1,1,3,0,0,-0.3282172340031883,0.30054546442347974,-0.2788190958940583,360.0,0.0,0
1,0,0,1,0,-0.40570658103948215,0.26805421822957404,-0.42172897015317734,360.0,1.0,1
1,1,0,0,0,-0.278414355569714,0.12953890550818672,-0.31454656445883805,360.0,1.0,0
1,1,1,0,0,-0.2504002364508847,-0.5544873301529852,-0.9457318424366138,360.0,1.0,2
1,0,0,0,0,-0.2708783937014909,-0.5544873301529852,-0.5527296882240365,360.0,1.0,2
1,1,1,1,0,0.1973341936763692,-0.5544873301529852,-0.11209090925841939,180.0,1.0,2
1,1,0,0,0,-0.5362753116693473,1.725372113305701,-0.9100043738718341,180.0,1.0,1
1,0,0,0,0,-0.3391935262895132,-0.5544873301529852,-0.9100043738718341,360.0,1.0,2
1,1,0,0,1,0.6809463553066852,-0.5544873301529852,0.5310035249076164,360.0,1.0,1
1,0,3,0,0,0.6165630289107793,-0.5544873301529852,0.4595485877780568,360.0,1.0,0
1,1,2,1,0,0.11820659406002686,0.0012839863217169861,0.4833669001545767,480.0,1.0,1
1,1,2,1,0,-0.4119319408436664,-0.5544873301529852,-1.2077332785783321,180.0,0.0,2
1,0,2,0,0,0.021058216063151045,1.0351896415235784,0.18563799544807863,360.0,1.0,0
1,1,3,1,0,-0.36540556757028914,-0.5544873301529852,-0.8623677491187944,360.0,1.0,1
0,0,0,0,0,0.753029468828819,0.015306524152771011,0.9359148353084537,360.0,1.0,0
0,0,0,0,0,-0.19224226985916312,-0.5544873301529852,-0.4098198139649174,360.0,1.0,1
1,1,2,0,0,-0.03578914846453177,-0.5544873301529852,0.10227390213025919,360.0,1.0,1
1,1,0,0,0,-0.5226778152549447,-0.169722572593576,0.0,360.0,1.0,2
1,1,1,0,0,-0.23188798229633673,-0.5544873301529852,-1.1481874976370325,240.0,1.0,2
1,0,0,0,0,-0.3678629464403619,0.48967871858379375,-0.6837304062948956,360.0,1.0,0
1,1,0,0,0,-0.4317547970622532,0.11243824961665744,0.10227390213025919,360.0,1.0,0
1,1,0,0,0,1.5524967278924848,-0.5544873301529852,-0.6003663129770761,360.0,1.0,1
1,1,2,1,0,-0.24351957561468104,-0.5544873301529852,-0.26690993970579835,360.0,1.0,1
1,0,0,1,0,0.13311469253846817,-0.5544873301529852,-0.15972753401145906,360.0,1.0,0
0,0,0,0,0,-0.06609682119542894,-0.5544873301529852,-0.5170022196592566,360.0,0.0,1
1,1,0,0,0,-0.717302221764706,0.3939150455912297,-0.4098198139649174,360.0,1.0,0
1,0,0,0,0,-0.3639311402482455,0.4431649345588341,0.17372883925981872,360.0,1.0,2
1,1,0,0,0,0.4144026605327949,-0.5544873301529852,1.5313726447214497,360.0,1.0,2
1,0,0,0,0,-0.4043959789754433,-0.5544873301529852,-0.5765480006005563,360.0,1.0,1
0,1,0,1,0,-0.5693680137863268,0.00778223556049812,-0.5527296882240365,360.0,1.0,1
1,1,0,0,1,1.7556400478184984,-0.5544873301529852,1.352735301897551,360.0,1.0,2
1,1,3,0,0,-0.025140506694216542,-0.5544873301529852,-0.624184625353596,360.0,1.0,2
1,1,1,0,0,-0.3732691799545219,0.32893255320341835,0.280911244954158,360.0,1.0,1
1,1,0,0,0,-0.3814604428547644,0.2718163625257105,-0.08827259688189953,360.0,1.0,0
0,0,0,0,0,-0.5351285348633134,2.5167904679656767,-0.11209090925841939,360.0,0.0,1
1,1,1,0,1,0.5344865746503497,1.1497640359968246,2.7341974197357017,360.0,0.0,0
1,1,2,0,0,0.13868475131063304,1.3792548380611478,0.49527605634283656,180.0,1.0,1
1,0,0,0,0,-0.325268379359101,-0.5544873301529852,-0.2311824711410186,360.0,1.0,1
1,1,2,1,0,-0.33395111803335803,0.10115181672824809,-0.4098198139649174,360.0,0.0,0
0,0,0,0,0,-0.06609682119542894,-0.5544873301529852,-0.17163669019971897,360.0,1.0,0
1,1,3,0,0,0.5482478963227571,1.1542102065286222,-0.19545500257623882,360.0,1.0,0
1,1,1,0,0,0.6773421996305785,-0.5544873301529852,0.4833669001545767,360.0,1.0,2
1,1,1,0,0,-0.3683544222143764,0.05395400646762723,-0.07636344069363962,360.0,1.0,1
1,1,0,1,0,-0.4142254944557343,0.04403562605054023,-0.49318390728273687,360.0,1.0,1
1,0,0,0,0,-0.421106155291938,0.08063102965841293,-0.2430916273292785,360.0,1.0,0
1,1,3,0,0,-0.17389384096261998,-0.4898468508830045,-0.26690993970579835,360.0,1.0,1
1,1,1,0,0,-0.2027270863714735,0.5977548638182589,0.6500950867902155,360.0,1.0,2
1,1,1,0,0,0.1632585400113605,1.925107774118763,0.4000028068367572,360.0,0.0,2
1,1,0,1,0,-0.18077450179882365,0.13432708915781494,0.5667309934723961,360.0,1.0,0
0,0,0,1,1,1.9428923177180415,-0.5544873301529852,0.9359148353084537,360.0,1.0,1
1,1,2,0,0,-0.5082611925505179,-0.21733080276815359,-0.8147311243657547,180.0,1.0,2
1,1,0,1,0,-0.5800166555566422,-0.19845167449134524,-0.5765480006005563,360.0,1.0,1
1,1,2,1,0,-0.1231080109811166,-0.5544873301529852,-0.4336381263414372,360.0,1.0,0
1,0,0,0,0,0.17964106581184544,-0.5544873301529852,-0.49318390728273687,360.0,0.0,0
1,1,0,0,0,-0.1231080109811166,0.6709456710340044,0.0,360.0,1.0,1
1,1,2,0,0,0.5562753339649946,-0.5544873301529852,1.328916989521031,360.0,0.0,2
1,1,1,0,0,0.4745265302205747,-0.5544873301529852,0.06654643356547943,300.0,0.0,1
1,1,2,1,0,-0.3490230417698042,0.06797654429868126,-0.779003655800975,360.0,1.0,2
1,1,1,0,0,-0.4771343935295966,0.14800761387103836,-0.5050930634709968,360.0,1.0,1
1,0,0,0,0,-0.05790555829518646,-0.5544873301529852,-0.3383648768353579,360.0,1.0,1
1,0,0,0,0,-0.4756599662075529,6.285775026458735,-0.5170022196592566,360.0,1.0,1
1,1,1,0,0,-0.38522842378887595,-0.20221381878748168,-0.5527296882240365,360.0,1.0,2
1,1,0,0,0,0.15228224772503557,1.0129587888645903,1.340826145709291,360.0,1.0,1
1,1,2,0,1,0.13868475131063304,-0.10987027697322346,-0.4574564387179571,360.0,1.0,0
1,1,2,1,0,-0.3801498407907256,0.18699710930372518,-0.2430916273292785,360.0,1.0,2
1,1,2,1,0,-0.3352617200973968,0.4233281737246601,-0.028726815940599934,360.0,1.0,2
1,0,0,0,0,-0.09181738670219032,0.7472145963102249,0.05463727737721951,360.0,1.0,1
1,1,2,1,0,-0.19715702759930862,-0.06540857165524729,-0.20736415876449873,360.0,1.0,0
1,1,2,0,1,-0.13441195378345122,0.15792599428812537,0.1618196830715588,360.0,1.0,1
1,0,0,0,0,-0.39702384236522514,0.15792599428812537,-0.31454656445883805,360.0,1.0,0
0,0,0,0,0,-0.2803802586657722,-0.5544873301529852,-0.6360937815418559,360.0,1.0,0
1,1,2,0,1,0.41686003940286764,1.8963786722209939,3.9727496633147332,360.0,1.0,0
1,1,0,0,0,-0.23958776942256466,0.24445531309926363,-0.14781837782319915,360.0,1.0,1
1,0,1,0,1,-0.11655500066092261,-0.5544873301529852,-0.4812747510944769,360.0,1.0,0
1,1,1,1,0,-0.22173081630003605,1.2588662205847816,-0.10018175307015946,360.0,1.0,0
1,1,0,0,0,-0.10574253363260254,-0.5544873301529852,0.13800137069503896,480.0,1.0,1
1,1,0,1,0,-0.15341568371201378,-0.5544873301529852,-0.31454656445883805,360.0,1.0,0
1,1,2,0,1,0.6421197691595358,2.1381819465272183,2.7818340444887415,300.0,1.0,0
1,1,0,1,0,-0.3937473372051281,0.015306524152771011,-0.5527296882240365,480.0,0.0,2
1,1,0,0,0,-0.4006279980413318,0.43735071155571414,-0.1835458463879789,360.0,1.0,1
1,1,0,0,0,0.13966770285866215,-0.5544873301529852,0.1618196830715588,360.0,1.0,2
1,1,1,0,0,4.659606571212462,-0.5544873301529852,1.352735301897551,360.0,1.0,1
1,0,1,0,0,0.957811041334881,-0.5544873301529852,0.590549305848916,360.0,1.0,1
0,0,1,0,0,-0.11147641766277228,-0.5544873301529852,-0.779003655800975,360.0,1.0,1
1,0,0,0,1,0.2889125129010801,-0.5544873301529852,-0.21927331495275867,360.0,1.0,2
0,1,1,0,0,-0.12081445736904871,-0.5544873301529852,-0.1359092216349392,360.0,1.0,2
1,1,0,0,0,-0.3054455231405142,-0.08387728001809892,-1.088641716695733,360.0,1.0,0
1,1,1,0,0,-0.5225139899969399,-0.07635299142582604,-0.7313670310479352,360.0,1.0,2
1,0,0,0,0,-0.39849826968726876,0.40007128171218026,-0.028726815940599934,360.0,1.0,1
1,1,0,0,0,-0.4551818089569467,1.5830946562881771,0.4833669001545767,360.0,1.0,0
1,1,0,0,0,-0.4266762140641029,0.216068224319325,-0.2907282520823182,360.0,1.0,1
0,1,0,0,0,-0.4782811703356305,0.2328268670930237,-0.11209090925841939,360.0,1.0,1
0,1,0,0,0,-0.48827451107392633,-0.3817707056485393,-0.19545500257623882,360.0,1.0,1
